snippet.textOrginal,roberta_neg,roberta_neu,roberta_pos,vader_neg,vader_neu,vader_pos,vader_compound
"""20 y will never go through modern politics"" well, that actually seems to me to be the more aggregious point. That and the lobyying thing. These assholes rule our lives - lawmakers - and it's a fantasy, it's unrealistic, to expect them to make things better. What's the point of government, and even civilisation as a whole, if it doesnt make life better? There's expressions saying things like ""the law's the law"" and in my country they say things like ""where's there s a law there's no negociatioin"" (could also translate as ""there's no arguing against the law""). So where there's unfairness were just supposed to suck it up? copyright is just one in a loooooong list of garbage we have to ingest daily from lawmakers and if one country is garbage many other will be if not all due to international treaties. What really is broken is politics and it needs to change. It takes an almost generational effort to force changes like shortening copyright. You shouldn't ever break the law, find ways around the law etc. but..... if law is unfairyou also can't change it? You need to campaign a lifetime for any small incremental improvement in law even when unfairness is OBVIOUS, aggregious and glairing? What needs to happen is rational people and people in good faith have to metaphorically stage a coup in every country in the world or at least in western countries. And also I may add those people should also love freedom and wherever there is doubt they should  err on the side of freedom. So for example on a complex issue like copyright.... wherever there's ambiguity, like songs on youtube or freedom of panorama etc. if ambiguity can't be resolved just default to no copyright and more freedom of creativity.",0.6662444,0.2871117,0.04664386,0.0,0.735,0.265,0.6192
"Kind of Bloop's album cover was clearly drawn by someone, and drawn well. It wasn't just run through a mosaic blur filter, which is why I think that the situation was unfair.",0.6659935,0.30395114,0.030055344,0.0,1.0,0.0,0.0
I hate to say it at somepoint this bubble is going to burst and they are going to for a very short peroid of time inforce Copyright properly then the public is going to push back hard the powers that be will side with the masses and strip most copyright protections from compines as they will wont to say elected,0.6655859,0.30559587,0.02881825,0.0,1.0,0.0,0.0
"Memes: *use photos and dialogue that violate copyright laws*
Me: Wait, that's illegal.",0.6654086,0.31410232,0.020489069,0.15,0.85,0.0,-0.3182
*Video gets a copyright strike*,0.66531485,0.318387,0.01629818,0.0,1.0,0.0,0.0
"8:25 
""because under current copyright law, *you are in the wrong* ,I'm not saying that's how it should be, I'm saying that how it is""",0.66517293,0.31436086,0.020466218,0.0,0.721,0.279,0.9153
Most ppl have to work every day to earn money. Why is it unreasonable to expect this of artists too?,0.6649181,0.30938217,0.025699668,0.048,0.789,0.162,0.8834
Nostalgia cycles happen BECAUSE of copyright laws. So building a law around them seems nonsensical,0.6648156,0.30269906,0.0324853,0.0,1.0,0.0,0.0
"""YouTube's copyright system isn't broken"" while I have had 3 videos with the same b roll (freely licensed) claimed by the automated system despite 3 times it was already released by the theoretical claimant before these were uploaded. 6 mistakes for the same thing and this is supposed to be working.  This is on top the dozen or so videos with arbitrary claims from random companies that are dropped the moment it is appealed.",0.66472584,0.30103248,0.034241688,0.0,0.331,0.669,0.8779
How did I just watch a 40 minute video on copyright and not even realize it was 40 minutes till the end,0.664693,0.30630365,0.029003339,0.0,0.208,0.792,0.5859
of course the emoji master is annoyed about people missusing the word emoji,0.6646245,0.29512298,0.040252488,0.0,0.476,0.524,0.5106
The solution. Every youtuber and musician sends a deluge of copyright requests for anything and everything. Overload them until they get sick of it.,0.66445106,0.2966719,0.038877103,0.226,0.662,0.111,-0.7506
seems like the thesis here is that a bunch of people are trying to extract as much value as possible in a mad scramble to draw blood from a stone. and most of them are lawyers.,0.6644283,0.30877656,0.026795171,0.0,1.0,0.0,0.0
This should be standard viewing for anyone before sign up to YouTube. If they fail to understand the video... Then YouTube is not for them.,0.66429055,0.29144767,0.04426174,0.071,0.866,0.063,-0.0772
"I suspect that the real reason that copyright is the problem it is today is because of the business model of those who license works. As a small-time creator myself, there is no way that I can afford the hundreds of dollars for music, stock photos and stock video; it just makes no sense to pay that without that kind of return. If the prices weren’t extortion (say a few dollars/pounds per), then I expect that there would be an order of magnitude increase in sales and everybody everywhere would purchase licenses like they’re supposed to.",0.66426575,0.29280582,0.042928446,0.126,0.724,0.15,0.1134
Probably not a good idea to watch a documentary when I'm feeling sluggish but that hasn't stopped me,0.6642564,0.3007709,0.034972668,0.18,0.82,0.0,-0.2944
"Just put ""I think this is fine:"" on your (stolen) pics. There... you criticized it!",0.6641572,0.2920981,0.043744642,0.0,0.27,0.73,0.6597
"Absolutely no exploration at all of what ""transformation"" actually means, you also make it sound as if only negative reactions to something are a valid reaction under the law",0.66395277,0.31287044,0.02317672,0.0,0.654,0.346,0.5719
"Yes Tom, the current laws were made by the people that take profit from it. Not for the common people.",0.6638704,0.31551415,0.020615427,0.0,1.0,0.0,0.0
"But I still would feel bad for people who have written books that will live for centuries. Chances are they have put their whole life and pain into this book and they won't even get all the reward if the book is successful? And someone will be able to make a movie based on it the way they want, even if they are misinterpreting something that is very important to the author?",0.6634214,0.2908683,0.04571031,0.164,0.836,0.0,-0.0951
While agree that works of art should have a shorter period before they are in the public domain. Inventions should not be. Those are someone else's and using their tech without license or acknowledgement is thievery.  Thievery doesn't justify creativity. That's why alot of companies end up not using parents and resort to trade secrets,0.66340315,0.310525,0.026071917,0.0,1.0,0.0,0.0
You know it's a complicated and convoluted subject matter when a Tom Scott video is 40 minutes longer than usual,0.6632421,0.3089918,0.027766084,0.0,1.0,0.0,0.0
"""Intellect"" is not a tangible property, these laws are there to protect the industry, not the arts. The Industry of the arts must die. Live long the arts.",0.6631824,0.3106708,0.026146803,0.0,1.0,0.0,0.0
So we're basically devolving into a cyberpunk dystopia.,0.6631203,0.3219888,0.014890874,0.0,1.0,0.0,0.0
"I deal with other kinds of laws and law enforcement, but I understand how they all work more than most people do. I hardly go a day on YouTube without seeing someone misinterpreting how laws work, and thinking they're using it as a shield, but they're just setting themselves up to be sued eventually.
(Not this video...)",0.662989,0.30474815,0.032262847,0.079,0.791,0.129,0.2732
"You forgot about Epidemic Sound, They copyright videos that aren’t even their songs, they just go behind the artist’s back and copyright their song, WHICH ISNT THEIRS",0.6629049,0.3080441,0.029050928,0.115,0.885,0.0,-0.296
Cultural expression doesn't need overwhelming outdated publishing restrictions on some platforms & media types. We criticize publishing  for ruining youtube via manual claims.,0.6627887,0.31349945,0.023711832,0.07,0.904,0.027,-0.4404
"Then how are we gonna ask for that much copyright, its like asking copyright for every little bit of an object",0.6626246,0.31626013,0.021115296,0.0,0.517,0.483,0.5765
"My general rule of thumb is 
""If its considered fraud when I do it, then the large corporations should be prosecuted""",0.66235006,0.3207166,0.016933367,0.0,0.933,0.067,0.4215
Actually I got copyright claimed once for something I didn’t have in a video.,0.66208774,0.32233053,0.015581695,0.0,0.75,0.25,0.4588
"Fair use can be really, really simple. The question is: “why are you watching this content?” and if the answer is “because of the content the creator added”, it is fair use. 
I never, never would watch a film inside Mystery Science Theater, i would never watch a Dobre Brothers video but if PewDiePie is reacting to it, then, i would watch it. Where is the doubt there? There are some reaction channels that are actually using the content inside the vide to attract views and then the reaction itself does not add enough to the content, that’s not enough to consider it fair use.",0.662042,0.30436462,0.03359335,0.162,0.838,0.0,-0.4019
